idnum,state,county,floor,log_radon,log_uranium
5892,MN,STEELE,basement,2.3608540011180215,0.2698057386604077
5893,MN,STEVENS,basement,2.0794415416798357,0.47077832908830686
5894,MN,STEVENS,basement,1.5040773967762742,0.47077832908830686
5895,MN,SWIFT,basement,1.0986122886681098,0.31602897559162796
5896,MN,SWIFT,basement,0.8754687373538999,0.31602897559162796
5897,MN,SWIFT,basement,0.4054651081081644,0.31602897559162796
5898,MN,SWIFT,basement,1.5686159179138452,0.31602897559162796
5899,MN,TODD,basement,1.916922612182061,-0.04684006684581817
5900,MN,TODD,basement,0.7419373447293773,-0.04684006684581817
5901,MN,TODD,ground,1.791759469228055,-0.04684006684581817
5902,MN,TRAVERSE,ground,1.0647107369924282,0.49759447691684777
5903,MN,TRAVERSE,basement,1.9021075263969205,0.49759447691684777
5904,MN,TRAVERSE,basement,2.9601050959108397,0.49759447691684777
5905,MN,TRAVERSE,basement,1.3862943611198906,0.49759447691684777
5906,MN,WABASHA,basement,1.7749523509116738,0.15008241565130426
5907,MN,WABASHA,basement,2.1972245773362196,0.15008241565130426
5908,MN,WABASHA,basement,2.128231705849268,0.15008241565130426
5909,MN,WABASHA,ground,0.09531017980432493,0.15008241565130426
5910,MN,WABASHA,basement,1.1314021114911006,0.15008241565130426
5911,MN,WABASHA,basement,2.4423470353692043,0.15008241565130426
5912,MN,WABASHA,basement,2.2617630984737906,0.15008241565130426
5913,MN,WADENA,basement,1.0647107369924282,-0.6720297317460263
5914,MN,WADENA,ground,-0.35667494393873245,-0.6720297317460263
5915,MN,WADENA,ground,1.1631508098056809,-0.6720297317460263
5916,MN,WADENA,basement,1.547562508716013,-0.6720297317460263
5917,MN,WADENA,basement,1.5686159179138452,-0.6720297317460263
5918,MN,WASECA,basement,-0.916290731874155,0.21241419710112402
5919,MN,WASECA,basement,2.2300144001592104,0.21241419710112402
5920,MN,WASECA,basement,0.5306282510621704,0.21241419710112402
5921,MN,WASECA,ground,-0.10536051565782628,0.21241419710112402
5922,MN,WASHINGTON,basement,2.322387720290225,-0.14748428304275582
5923,MN,WASHINGTON,basement,2.0412203288596382,-0.14748428304275582
5924,MN,WASHINGTON,basement,0.7884573603642703,-0.14748428304275582
5925,MN,WASHINGTON,basement,1.8718021769015913,-0.14748428304275582
5926,MN,WASHINGTON,basement,2.501435951739211,-0.14748428304275582
5927,MN,WASHINGTON,basement,1.5260563034950492,-0.14748428304275582
5928,MN,WASHINGTON,basement,1.824549292051046,-0.14748428304275582
5929,MN,WASHINGTON,basement,1.8718021769015913,-0.14748428304275582
5930,MN,WASHINGTON,basement,1.0296194171811581,-0.14748428304275582
5931,MN,WASHINGTON,basement,0.6418538861723947,-0.14748428304275582
5932,MN,WASHINGTON,ground,0.1823215567939546,-0.14748428304275582
5933,MN,WASHINGTON,basement,0.8754687373538999,-0.14748428304275582
5934,MN,WASHINGTON,basement,0.0,-0.14748428304275582
5935,MN,WASHINGTON,ground,0.1823215567939546,-0.14748428304275582
5936,MN,WASHINGTON,basement,0.47000362924573563,-0.14748428304275582
5937,MN,WASHINGTON,basement,-0.2231435513142097,-0.14748428304275582
5938,MN,WASHINGTON,basement,0.5306282510621704,-0.14748428304275582
5939,MN,WASHINGTON,basement,1.547562508716013,-0.14748428304275582
5940,MN,WASHINGTON,ground,0.5306282510621704,-0.14748428304275582
5941,MN,WASHINGTON,basement,1.1939224684724346,-0.14748428304275582
5942,MN,WASHINGTON,ground,-0.2231435513142097,-0.14748428304275582
5943,MN,WASHINGTON,basement,2.2823823856765264,-0.14748428304275582
5944,MN,WASHINGTON,basement,1.667706820558076,-0.14748428304275582
5945,MN,WASHINGTON,basement,2.1400661634962708,-0.14748428304275582
5946,MN,WASHINGTON,basement,0.6418538861723947,-0.14748428304275582
5947,MN,WASHINGTON,basement,1.8870696490323797,-0.14748428304275582
5948,MN,WASHINGTON,basement,1.33500106673234,-0.14748428304275582
5949,MN,WASHINGTON,basement,1.7749523509116738,-0.14748428304275582
5950,MN,WASHINGTON,basement,1.589235205116581,-0.14748428304275582
5951,MN,WASHINGTON,ground,0.9162907318741551,-0.14748428304275582
5952,MN,WASHINGTON,basement,2.3702437414678603,-0.14748428304275582
5953,MN,WASHINGTON,basement,0.8754687373538999,-0.14748428304275582
5954,MN,WASHINGTON,basement,0.7419373447293773,-0.14748428304275582
5955,MN,WASHINGTON,basement,1.547562508716013,-0.14748428304275582
5956,MN,WASHINGTON,basement,1.308332819650179,-0.14748428304275582
5957,MN,WASHINGTON,basement,2.5952547069568657,-0.14748428304275582
5958,MN,WASHINGTON,basement,1.0647107369924282,-0.14748428304275582
5959,MN,WASHINGTON,basement,1.4586150226995167,-0.14748428304275582
5960,MN,WASHINGTON,basement,1.33500106673234,-0.14748428304275582
5961,MN,WASHINGTON,basement,0.5877866649021191,-0.14748428304275582
5962,MN,WASHINGTON,basement,0.4054651081081644,-0.14748428304275582
5963,MN,WASHINGTON,basement,0.5877866649021191,-0.14748428304275582
5964,MN,WASHINGTON,basement,0.26236426446749106,-0.14748428304275582
5965,MN,WASHINGTON,basement,1.8870696490323797,-0.14748428304275582
5966,MN,WASHINGTON,basement,3.0155349008501706,-0.14748428304275582
5967,MN,WASHINGTON,basement,1.791759469228055,-0.14748428304275582
5968,MN,WATONWAN,basement,2.624668592163159,0.1832378035783076
5969,MN,WATONWAN,ground,2.322387720290225,0.1832378035783076
5970,MN,WATONWAN,ground,1.7404661748405046,0.1832378035783076
5971,MN,WILKIN,basement,2.2300144001592104,0.2360360842961474
5972,MN,WINONA,basement,1.2237754316221157,0.46321186735752345
5973,MN,WINONA,basement,1.410986973710262,0.46321186735752345
5974,MN,WINONA,basement,2.451005098112319,0.46321186735752345
5975,MN,WINONA,basement,1.9740810260220096,0.46321186735752345
5976,MN,WINONA,basement,1.547562508716013,0.46321186735752345
5977,MN,WINONA,ground,0.5877866649021191,0.46321186735752345
5978,MN,WINONA,ground,-0.35667494393873245,0.46321186735752345
5979,MN,WINONA,basement,1.547562508716013,0.46321186735752345
5980,MN,WINONA,basement,2.322387720290225,0.46321186735752345
5981,MN,WINONA,basement,2.424802725718295,0.46321186735752345
5982,MN,WINONA,basement,2.028148247292285,0.46321186735752345
5983,MN,WINONA,basement,2.468099531471619,0.46321186735752345
5984,MN,WINONA,ground,-0.6931471805599453,0.46321186735752345
5985,MN,WRIGHT,basement,1.9021075263969205,-0.09002427484788668
5986,MN,WRIGHT,basement,1.667706820558076,-0.09002427484788668
5987,MN,WRIGHT,basement,1.1314021114911006,-0.09002427484788668
5988,MN,WRIGHT,basement,0.7419373447293773,-0.09002427484788668
5989,MN,WRIGHT,basement,1.9878743481543455,-0.09002427484788668
5990,MN,WRIGHT,basement,1.62924053973028,-0.09002427484788668
5991,MN,WRIGHT,basement,0.7884573603642703,-0.09002427484788668
5992,MN,WRIGHT,ground,0.8329091229351039,-0.09002427484788668
5993,MN,WRIGHT,basement,2.766319109226186,-0.09002427484788668
5994,MN,WRIGHT,basement,2.2512917986064953,-0.09002427484788668
5995,MN,WRIGHT,basement,1.8562979903656263,-0.09002427484788668
5996,MN,WRIGHT,basement,1.5040773967762742,-0.09002427484788668
5997,MN,WRIGHT,basement,1.6094379124341003,-0.09002427484788668
5998,MN,YELLOW MEDICINE,basement,1.308332819650179,0.35528698116388363
5999,MN,YELLOW MEDICINE,basement,1.0647107369924282,0.35528698116388363
